stock,,
Product Name,Product SKU,Barcode
شكولاته روشير ايطالية بجوز الهند 3 حبات,80052487,80052487
شكولاته روشير ايطالية بجوز الهند 16 * 3 حبات,8000500041338,8000500041338
شكولاته روشير علبة 200 غ,8000500003787,8000500003787
شكولاته ريبل 140 غ,6294001825555,6294001825555
شكولاته ريجن استريت 750 غ,5016004896582,5016004896582
شكولاته ريسس كبير 51 جم,34000440887,34000440887
شكولاته ريسس كبير 40 * 51 جم,34000440146,34000440146
شكولاته سربريز اولكر بالحليب 24 جم,6281105472327,6281105472327
شكولاته سربريز اولكر بالحليب 24 * 24 جم,6281105472334,6281105472334
شكولاته سنكرز 150 جم,4011100037915,4011100037915
شكولاته سنكرز 50 جم + 7 مجانا,5000159461122,5000159461122
شكولاته سنكرز 17 * 50 جم + 7 مجانا,5000159461580,5000159461580
شكولاته سنكرز 17 * 50 جم + 7 مجانا,5900951243530,5900951243530
شكولاته سنكرز 32 غ,6294001813316,6294001813316
شكولاته سنكرز 24 * 32 غ,6294001813309,6294001813309
شكولاته سنكرس 5 * 50 جم,5000159468534,5000159468534
شكولاته سنكرس 17 * 5 * 50 جم ( 5 + 1 مجانا ),5000159468541,5000159468541
شكولاته سنكرس 17 * 5 * 50 جم ( 5 + 1 مجانا ),543521,543521
شكولاته سنكرس بالحليب 40 جم,40000530824,40000530824
شكولاته سنكرس بالحليب 18 * 40 جم,40000530831,40000530831
شكولاته سنكرس طويل 80 جم,6294001813347,6294001813347
شكولاته سنكرس طويل 24 * 80 جم,6294001813330,6294001813330
شكولاته سودان,6281004751035,6281004751035
شكولاته سودان 12 حبة,6281004169328,6281004169328
شكولاته سوربرايز بالبندق 378 جم,6281100350019,6281100350019
شكولاته سوربرايز بالبندق 6 * 378 جم,2000029,2000029
شكولاته سويت 350 غ,8697462211000,8697462211000
شكولاته سويت بلس ريفو 12 * 150 جم,3800065757898,3800065757898
شكولاته سويت بوي,3800065783064,3800065783064
شكولاته سويت بوي,3800065783392,3800065783392
شكولاته سويت بوي 12 حبة,3800065783071,3800065783071
شكولاته سويت بوي 12 حبة,3800065783408,3800065783408
شكولاته سيلبرايز علبة 680 غ,5000159501514,5000159501514
شكولاته فريلي خام 200 جم,6281100520535,6281100520535
شكولاته فلك فلاك,6281100720614,6281100720614
شكولاته فلك فلاك 36 حبة,6281100720621,6281100720621
شكولاته فليك اصفر 18 جم,5000312003602,5000312003602
شكولاته فليك اصفر 36 * 18 جم,7622210181695,7622210181695
شكولاته فليك كبير,50312351,50312351
شكولاته فليك كبير 12 حبة,6221021123101,6221021123101
شكولاته فول سوداني ام اند امز 180 جم,40000488088,40000488088
شكولاته فيب سولن 40 جم,8691707095301,8691707095301
شكولاته فيب سولن 24 * 40 جم,8691707195308,8691707195308
شكولاته فيجيكاو لكزس بالبندق 500 جم,8699462600488,8699462600488
شكولاته فيجيكاو لكزس بالفول السوداني 500 جم,8699462609061,8699462609061
شكولاته فيوري بالحليب 36 جم,6291003081668,6291003081668
شكولاته فيوري بالحليب 36 جم,6291003081965,6291003081965
شكولاته فيوري بالحليب 12 * 36 جم,6291003081675,6291003081675
شكولاته فيوري بالحليب 12 * 36 جم,6291003081972,6291003081972
شكولاته فيوري بالحليب 18 جم,6291003083556,6291003083556
شكولاته فيوري بالحليب 24 * 18 جم,6291003083563,6291003083563
شكولاته قو فريش,8691707095127,8691707095127
شكولاته قو فريش 24 حبة,8691707195124,8691707195124
شكولاته قو فريش فانيلا,8691707095158,8691707095158
شكولاته قو فريش فانيلا 24 حبة,8691707195162,8691707195162
شكولاته قوديفا 117 غ,8690504153788,8690504153788
شكولاته قوديفا سائلة,8690504033431,8690504033431
شكولاته قوديفا سائلة,8690504033448,8690504033448
شكولاته قوديفا سائلة 12 حبة,8690504957942,8690504957942
شكولاته قوديفا سائلة 12 حبة,8690504957959,8690504957959
شكولاته كادبوري ديري ميلك 11 جم,7622210292902,7622210292902
شكولاته كادبوري ديري ميلك 24 * 11 جم,7622210292872,7622210292872
شكولاته كندر اصابع 43 جم,80052890,80052890
شكولاته كندر اصابع 30 * 43 جم,8000500187876,8000500187876
شكولاته كندر الواح 7 + 2 مجانا,8000500159132,8000500159132
شكولاته كندر بوينو 43 جم (اصابع ),80052760,80052760
شكولاته كندر بوينو 4 * 30 * 43 جم (اصابع ),8000500073698,8000500073698
شكولاته كندر بوينو 4 * 30 * 43 جم (اصابع ),8000500290026,8000500290026
شكولاته كندر بوينو 4 * 30 * 43 جم (اصابع ),8000500038765,8000500038765
شكولاته كندر بيونو 205 جم,8000500249352,8000500249352
شكولاته كندر كانتري تي 23.5 جم,80177180,80177180
شكولاته كندر كانتري تي 40 * 23.5 جم,4008400264004,4008400264004
شكولاته كندر كانتري تي 6 * 40 * 23.5 جم,8000500076880,8000500076880
شكولاته كندر ماكسي 36 * 21 جم,4008400223612,4008400223612
شكولاته كندر ماكسي 8 * 36 * 21 جم,4008400223605,4008400223605
شكولاته كوالتي ستريت 2900 غ,5000189329386,5000189329386
شكولاته كوديفا بالكراميل 32 جم,8690504153757,8690504153757
شكولاته كوديفا بالكراميل 12 * 32 جم,8690504956761,8690504956761
شكولاته كوديفا صغير 30 جم,8690504153764,8690504153764
شكولاته كوديفا صغير 12 * 30 جم,8690504956785,8690504956785
شكولاته كوديفا كبير 86 جم,8690504153740,8690504153740
شكولاته كوديفا كبير 6 * 86 جم,8690504956754,8690504956754
شكولاته كوفريت بالحليب مع الفستق 33 غ,8699270013418,8699270013418
شكولاته كوفريت بالحليب مع الفستق 24 * 33 غ,8699270013531,8699270013531
شكولاته كيت كات 46 غ,6294003527792,6294003527792
شكولاته كيت كات 12 * 46 غ,6294003563950,6294003563950
شكولاته كيت كات 2 اصابع 20.5 جم,6294003532956,6294003532956
شكولاته كيت كات 2 اصابع 36 * 20.5 جم,6294003532963,6294003532963
شكولاته كيت كات 28 * 41.5 جم --- عرض,6294003548001,6294003548001
شكولاته كيت كات كبير 24 * 41.5 جم,6294003532994,6294003532994
شكولاته كيت كات كوكيز وكريمة 49.5 جم,6294003574222,6294003574222
شكولاته كيت كات كوكيز وكريمة 24 * 49.5 جم,6294003574239,6294003574239
شكولاته كيت كات كوكيز وكريمة 8 قطعة,6294003567781,6294003567781
شكولاته كيت كات كيس مشكل 15 قطعة,6294003573942,6294003573942
شكولاته كيت كات مشكل 480 جم,6294003547790,6294003547790
شكولاته كيت كات ميني مومنتس 272.5 جم,6294003574062,6294003574062
شكولاته كيت كات ميني مومنتس 12 * 272.5 جم,6294003574079,6294003574079
شكولاته كيندر شكوليت 50 جم,80177609,80177609
شكولاته كيندر شكوليت 20 * 50 جم,8000500033784,8000500033784
شكولاته كيندر شكوليت 8 * 20 * 50 جم,8000500040706,8000500040706
شكولاته كيندر ماكسي 30 * 21 جم + 6 مجانا,8000500280638,8000500280638
شكولاته كيندر ماكسي 8 * 30 * 21 جم + 6 مجانا,8000500280652,8000500280652
شكولاته لامونت اصابع 40 جم,8691707091648,8691707091648
شكولاته لامونت اصابع 24 * 40 جم,8691707191669,8691707191669
شكولاته لاونس,10025,10025
شكولاته لاونس 24 حبة,6287011700035,6287011700035
شكولاته لواكر بالبندق 100 جم,8000380003723,8000380003723
شكولاته لواكر بندق 100 جم,8000380148035,8000380148035
شكولاته لواكر توتينا 125 غ,8000380106028,8000380106028
شكولاته لواكيني لواكر 100 جم,8000380001446,8000380001446
شكولاته لوبو دريم 5 قطع,8699141059354,8699141059354
شكولاته لوبو كاكاو فول سوداني 6 حبة,8699141059392,8699141059392
شكولاته لوبو كراميل 5 قطع,8699141059323,8699141059323
شكولاته لوبو ميني 9 حبة,8699141013158,8699141013158
شكولاته لوف بايت بالعليق البري 125 جم,8691707162614,8691707162614
شكولاته لومنت 40 جم,8691707091631,8691707091631
شكولاته لومنت 24 * 40 جم,8691707191652,8691707191652
شكولاته ليون 30 جم,7613034275363,7613034275363
شكولاته ليون 24 * 30 جم,7613034376862,7613034376862
شكولاته مارتيزر 25 * 37 جم,5000159316323,5000159316323
شكولاته مارتيزر 275 غ,5000159507400,5000159507400
شكولاته مارتيزر صندوق  75 غ,5000159434249,5000159434249
شكولاته مارتيزر كيس 175 جم,5000159031103,5000159031103
شكولاته مارس 5 * 45 جم ( 5+1 مجانا),5000159468510,5000159468510
شكولاته مارس 17 * 5 * 45 جم ( 5+1 مجانا),5000159468527,5000159468527
شكولاته مارس 30 غ,6294001813392,6294001813392
شكولاته مارس 24 * 30 غ,6294001813385,6294001813385
شكولاته مارس 51 جم,5000159407236,5000159407236
شكولاته مارس 24 * 51 جم,5000159409056,5000159409056
شكولاته مارس كيس 150 جم,4011100023710,4011100023710
شكولاته ماكنتوش 480 جم,5000189327290,5000189327290
شكولاته ماكنتوش 240 جم,50251100,50251100
شكولاته ماكنتوش 6 * 240 جم,5000189974043,5000189974043
شكولاته ماكنتوش 850 جم,6294003568245,6294003568245
شكولاته ماكنتوش ستريت 150 جم,6294003568368,6294003568368
شكولاته ماكنتوش ستريت 375 جم,6294003568269,6294003568269
شكولاته ماكنتوش ستريت 900 جم,7613031908370,7613031908370
شكولاته مانتوش كيس 600 غ,6294003568283,6294003568283
شكولاته مثلث 23 جم,5902978041007,5902978041007
شكولاته مثلث 40 * 23 جم,5902978041526,5902978041526
شكولاته مشكلة زجاجة 320 جم,5000159432504,5000159432504
شكولاته مشكلة صغيرة 150 غ,4000417044303,4000417044303
شكولاته مشكلة صغيرة 16.67 جم,2000027,2000027
شكولاته مشكلة صغيرة 16.67 جم,42208525,42208525
شكولاته مشكلة صغيرة 16.67 جم,42208556,42208556
شكولاته مشكلة صغيرة 16.67 جم,42208563,42208563
شكولاته موبيلا 350 جم,8681248502024,8681248502024
شكولاته مينيز كيت كات كيس 480 غ,6294003549916,6294003549916
شكولاته نوتيلا بي ريدي 6 حبة (132 جم),8000500227848,8000500227848
شكولاته نوتيلا بي ريدي 16 * 6 حبة (132 جم),8000500227855,8000500227855
شكولاته نوتيلا وسط 400 جم,80135876,80135876
شكولاته هرشي حبوب 340 غ,34000141104,34000141104
شكولاته هرشي ريسيز 47 جم,34000109227,34000109227
شكولاته هرشي ريسيز 18 * 47 جم,34000109210,34000109210
شكولاته هرشي ريسيز 16 * 18 * 47  جم,4000109214,4000109214
شكولاته هرشي سائلة  650 جم,34000312283,34000312283
شكولاته هرشي سائلة 680 جم,343120,343120
شكولاته هواي جوز هند,6281004756030,6281004756030
شكولاته هواي جوز هند 12 حبة,6281004169229,6281004169229
شكولاته هوبي,6281105472297,6281105472297
شكولاته هوبي 24 قطعة,6281105472303,6281105472303
شوكلاتة البيني بيتس 72 جم,8690504034735,8690504034735
شوكلاتة البيني بيتس 24 * 72 جم,68690504036137,68690504036137
شوكلاتة بندق فيقوس  -- حديد   550 جم,8698849551627,8698849551627
شوكلاتة بندق فيقوس 1000 جم,8698849551658,8698849551658
شوكلاتة بندق فيقوس 12 * 1000 جم,8698849551450,8698849551450
شوكلاتة بيض تويس مع لعبة 30 جم,6923634955659,6923634955659
شوكلاتة بيض تويس مع لعبة 8 * 30 جم,6923634955666,6923634955666
شوكلاتة بيض جنا 36 جم,6925374512253,6925374512253
شوكلاتة بيض جنا 8 * 36 جم,6925374512260,6925374512260
شوكلاتة بيض دينصور 36 جم -- ذهبي,6923914999755,6923914999755
شوكلاتة بيض دينصور 8 * 36 جم -- ذهبي,6923914999762,6923914999762
شوكلاتة بيض ماجيك 12 جم,6970328410987,6970328410987
